Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type Num,Strain [minNm]
L,299.6,310.9,1448,46.3,196,0,0,0,0,0,0,0,9074.8
M,299.6,310.9,1530,38.8,198,0,0,0,0,0,0,1,7682.4
L,299.7,311.0,1983,21.0,201,0,0,0,0,0,0,0,4221.0
M,299.7,310.9,1620,37.2,203,0,0,0,0,0,0,1,7551.6
M,299.6,310.9,1630,29.8,206,0,0,0,0,0,0,1,6138.8
L,299.6,310.9,1229,65.2,209,1,0,0,0,1,0,0,13626.800000000001
L,299.5,310.8,1873,22.3,211,0,0,0,0,0,0,0,4705.3
L,299.4,310.7,1426,45.7,213,0,0,0,0,0,0,0,9734.1
L,299.4,310.8,1376,53.9,215,1,0,0,0,1,0,0,11588.5
L,299.4,310.8,1622,33.6,217,0,0,0,0,0,0,0,7291.200000000001
M,299.4,310.7,1492,45.7,219,0,0,0,0,0,0,1,10008.300000000001
M,299.3,310.7,1374,48.9,222,0,0,0,0,0,0,1,10855.8
L,299.2,310.7,1737,27.0,225,1,1,0,0,0,0,0,6075.0
L,299.3,310.8,1426,42.4,0,0,0,0,0,0,0,0,0.0
M,299.3,310.9,1826,25.1,2,0,0,0,0,0,0,1,50.2
L,299.3,310.9,1669,32.4,5,0,0,0,0,0,0,0,162.0
M,299.4,310.9,1473,40.1,7,0,0,0,0,0,0,1,280.7
L,299.4,310.9,1751,27.8,10,0,0,0,0,0,0,0,278.0
M,299.4,310.9,1446,47.3,12,0,0,0,0,0,0,1,567.5999999999999
L,299.3,310.8,1483,43.5,15,0,0,0,0,0,0,0,652.5
L,299.2,310.7,1535,42.6,17,0,0,0,0,0,0,0,724.2
L,299.2,310.7,1477,44.0,19,0,0,0,0,0,0,0,836.0
L,299.3,310.8,1391,46.9,21,0,0,0,0,0,0,0,984.9
H,299.2,310.7,1636,29.4,23,0,0,0,0,0,0,2,676.1999999999999
L,299.2,310.6,1675,33.3,28,0,0,0,0,0,0,0,932.3999999999999
H,299.2,310.5,1329,48.9,30,0,0,0,0,0,0,2,1467.0
M,299.2,310.5,1548,33.5,35,0,0,0,0,0,0,1,1172.5
L,299.2,310.5,1391,45.8,38,0,0,0,0,0,0,0,1740.3999999999999
L,299.1,310.5,1437,43.1,40,0,0,0,0,0,0,0,1724.0
L,299.2,310.6,1370,61.9,42,0,0,0,0,0,0,0,2599.7999999999997
L,299.1,310.6,1577,37.1,44,0,0,0,0,0,0,0,1632.4
L,299.1,310.5,1485,37.8,46,0,0,0,0,0,0,0,1738.8
L,299.0,310.4,1504,34.3,48,0,0,0,0,0,0,0,1646.3999999999999
M,298.9,310.3,1551,35.2,50,0,0,0,0,0,0,1,1760.0000000000002
M,299.1,310.5,1428,43.0,53,0,0,0,0,0,0,1,2279.0
L,299.0,310.5,1755,27.9,56,0,0,0,0,0,0,0,1562.3999999999999
L,299.1,310.5,1329,54.9,58,0,0,0,0,0,0,0,3184.2
L,299.1,310.5,1496,35.2,60,0,0,0,0,0,0,0,2112.0
L,299.1,310.5,1532,36.6,62,0,0,0,0,0,0,0,2269.2000000000003
L,299.1,310.5,1389,61.4,64,0,0,0,0,0,0,0,3929.6
M,299.1,310.4,1524,51.4,66,0,0,0,0,0,0,1,3392.4
M,299.1,310.4,1422,49.3,69,0,0,0,0,0,0,1,3401.7
L,299.1,310.5,1739,27.4,72,0,0,0,0,0,0,0,1972.8
L,299.1,310.5,1736,26.9,74,0,0,0,0,0,0,0,1990.6
L,299.1,310.5,1419,48.8,76,0,0,0,0,0,0,0,3708.7999999999997
L,299.1,310.6,1326,49.7,78,0,0,0,0,0,0,0,3876.6000000000004
M,299.1,310.6,1449,43.2,80,0,0,0,0,0,0,1,3456.0
L,299.2,310.6,1534,39.7,83,0,0,0,0,0,0,0,3295.1000000000004
M,299.2,310.6,1443,50.9,85,0,0,0,0,0,0,1,4326.5
L,299.2,310.6,1498,41.1,88,0,0,0,0,0,0,0,3616.8
L,299.1,310.6,1796,26.0,90,0,0,0,0,0,0,0,2340.0
L,299.1,310.4,1519,45.3,92,0,0,0,0,0,0,0,4167.599999999999
L,299.0,310.4,1339,49.6,94,0,0,0,0,0,0,0,4662.400000000001
L,299.0,310.4,1483,41.5,96,0,0,0,0,0,0,0,3984.0
M,298.9,310.2,2099,20.0,98,0,0,0,0,0,0,1,1960.0
M,299.0,310.3,1689,29.7,101,0,0,0,0,0,0,1,2999.7
H,299.1,310.4,1369,54.5,104,0,0,0,0,0,0,2,5668.0
L,299.0,310.4,1512,38.8,109,0,0,0,0,0,0,0,4229.2
M,299.0,310.3,1303,68.6,111,1,0,0,1,0,0,1,7614.599999999999
L,299.0,310.3,1552,39.9,114,0,0,0,0,0,0,0,4548.599999999999
L,299.0,310.4,1713,28.0,116,0,0,0,0,0,0,0,3248.0
L,298.9,310.3,1456,44.1,118,0,0,0,0,0,0,0,5203.8
L,299.0,310.4,1524,39.8,120,0,0,0,0,0,0,0,4776.0
M,299.0,310.4,1394,45.2,122,0,0,0,0,0,0,1,5514.400000000001
L,299.0,310.4,1981,21.2,125,0,0,0,0,0,0,0,2650.0
L,299.0,310.4,1565,36.1,127,0,0,0,0,0,0,0,4584.7
L,299.1,310.4,1657,31.0,129,0,0,0,0,0,0,0,3999.0
M,299.0,310.4,1625,37.1,131,0,0,0,0,0,0,1,4860.1
L,299.0,310.4,1606,31.1,134,0,0,0,0,0,0,0,4167.400000000001
H,299.0,310.5,1336,56.8,136,0,0,0,0,0,0,2,7724.799999999999
M,299.0,310.6,1587,34.2,141,0,0,0,0,0,0,1,4822.200000000001
L,299.1,310.6,1602,39.7,144,0,0,0,0,0,0,0,5716.8
L,299.1,310.5,1471,38.4,146,0,0,0,0,0,0,0,5606.4
H,299.1,310.6,1332,48.0,148,0,0,0,0,0,0,2,7104.0
H,299.2,310.6,1434,48.4,153,0,0,0,0,0,0,2,7405.2
L,299.1,310.6,1921,23.9,158,0,0,0,0,0,0,0,3776.2
H,299.2,310.6,1704,30.6,160,0,0,0,0,0,0,2,4896.0
M,299.1,310.6,1397,49.5,165,0,0,0,0,0,0,1,8167.5
H,299.1,310.6,1791,28.0,168,0,0,0,0,0,0,2,4704.0
L,299.1,310.6,1818,24.1,173,0,0,0,0,0,0,0,4169.3
L,299.2,310.7,1540,36.3,175,0,0,0,0,0,0,0,6352.499999999999
M,299.2,310.8,1502,39.8,177,0,0,0,0,0,0,1,7044.599999999999
H,299.2,310.8,1761,30.4,180,0,0,0,0,0,0,2,5472.0
M,299.1,310.8,1517,38.4,185,0,0,0,0,0,0,1,7104.0
L,299.1,310.7,1309,51.1,188,0,0,0,0,0,0,0,9606.800000000001
L,298.9,310.6,1363,52.6,190,0,0,0,0,0,0,0,9994.0
M,299.0,310.6,1787,22.2,192,0,0,0,0,0,0,1,4262.4
L,298.9,310.5,1640,29.2,195,0,0,0,0,0,0,0,5694.0
M,298.9,310.6,1720,25.3,197,0,0,0,0,0,0,1,4984.1
L,298.8,310.5,1384,52.8,200,0,0,0,0,0,0,0,10560.0
H,298.8,310.5,1294,55.8,202,0,0,0,0,0,0,2,11271.599999999999
L,298.8,310.5,1464,46.4,207,0,0,0,0,0,0,0,9604.8
L,298.8,310.6,1803,25.4,209,0,0,0,0,0,0,0,5308.599999999999
L,298.8,310.6,1602,39.1,211,0,0,0,0,0,0,0,8250.1
H,298.9,310.6,1519,38.8,213,0,0,0,0,0,0,2,8264.4
M,298.9,310.7,1638,33.6,218,0,0,0,0,0,0,1,7324.8
H,298.9,310.6,1615,33.0,221,0,0,0,0,0,0,2,7293.0
L,298.8,310.6,1651,33.3,0,0,0,0,0,0,0,0,0.0
L,298.9,310.6,1387,52.7,2,0,0,0,0,0,0,0,105.4
M,298.8,310.5,1678,32.8,4,0,0,0,0,0,0,1,131.2
L,298.9,310.6,1585,38.1,7,0,0,0,0,0,0,0,266.7
M,298.8,310.6,1640,33.8,9,0,0,0,0,0,0,1,304.2
L,298.9,310.6,1406,43.8,12,0,0,0,0,0,0,0,525.5999999999999
M,298.9,310.6,1679,35.8,14,0,0,0,0,0,0,1,501.19999999999993
L,298.9,310.5,1717,26.9,17,0,0,0,0,0,0,0,457.29999999999995
H,298.9,310.5,1429,39.9,19,0,0,0,0,0,0,2,758.1
M,298.9,310.4,1533,44.4,24,0,0,0,0,0,0,1,1065.6
M,298.9,310.5,1525,38.5,27,0,0,0,0,0,0,1,1039.5
L,298.9,310.4,1739,26.3,30,0,0,0,0,0,0,0,789.0
L,298.9,310.3,1436,39.0,32,0,0,0,0,0,0,0,1248.0
M,298.8,310.2,1595,33.1,34,0,0,0,0,0,0,1,1125.4
H,298.7,310.1,1435,45.6,37,0,0,0,0,0,0,2,1687.2
L,298.7,310.0,1637,31.8,42,0,0,0,0,0,0,0,1335.6000000000001
L,298.7,310.1,1558,37.6,44,0,0,0,0,0,0,0,1654.4
M,298.7,310.1,1644,34.1,46,0,0,0,0,0,0,1,1568.6000000000001
L,298.7,310.1,1641,31.1,49,0,0,0,0,0,0,0,1523.9
L,298.8,310.2,1504,41.0,51,0,0,0,0,0,0,0,2091.0
M,298.7,310.1,1506,50.7,53,0,0,0,0,0,0,1,2687.1000000000004
H,298.8,310.1,1380,44.0,56,0,0,0,0,0,0,2,2464.0
M,298.7,310.1,1549,42.5,61,0,0,0,0,0,0,1,2592.5
M,298.7,310.1,1402,69.7,64,1,0,0,1,0,0,1,4460.8
L,298.7,310.1,1401,45.3,67,0,0,0,0,0,0,0,3035.1
M,298.7,310.0,1459,40.2,69,0,0,0,0,0,0,1,2773.8
L,298.7,309.9,1465,39.7,72,0,0,0,0,0,0,0,2858.4
M,298.8,310.0,1295,52.7,74,0,0,0,0,0,0,1,3899.8
M,298.8,310.0,1529,38.5,77,0,0,0,0,0,0,1,2964.5
M,298.8,310.0,1484,44.9,80,0,0,0,0,0,0,1,3592.0
L,298.8,309.9,1739,30.6,83,0,0,0,0,0,0,0,2539.8
H,298.7,309.8,1422,40.7,85,0,0,0,0,0,0,2,3459.5000000000005
L,298.8,309.8,1463,40.0,90,0,0,0,0,0,0,0,3600.0
L,298.7,309.7,1667,30.4,92,0,0,0,0,0,0,0,2796.7999999999997
H,298.7,309.7,1565,39.3,94,0,0,0,0,0,0,2,3694.2
L,298.7,309.7,1393,45.7,99,0,0,0,0,0,0,0,4524.3
M,298.8,309.7,1453,47.7,101,0,0,0,0,0,0,1,4817.700000000001
L,298.8,309.6,1442,50.0,104,0,0,0,0,0,0,0,5200.0
L,298.7,309.6,1364,44.9,106,0,0,0,0,0,0,0,4759.4
H,298.7,309.5,1453,40.4,108,0,0,0,0,0,0,2,4363.2
M,298.7,309.5,1394,46.0,113,0,0,0,0,0,0,1,5198.0
M,298.7,309.5,1500,38.8,116,0,0,0,0,0,0,1,4500.799999999999
H,298.6,309.5,1523,34.2,119,0,0,0,0,0,0,2,4069.8
M,298.7,309.6,1254,57.1,124,0,0,0,0,0,0,1,7080.400000000001
L,298.6,309.5,1325,52.2,127,0,0,0,0,0,0,0,6629.400000000001
L,298.8,309.7,1424,49.6,129,0,0,0,0,0,0,0,6398.400000000001
L,298.8,309.7,1505,39.0,131,0,0,0,0,0,0,0,5109.0
M,298.8,309.7,1392,48.7,133,0,0,0,0,0,0,1,6477.1
L,298.8,309.7,1529,44.0,136,0,0,0,0,0,0,0,5984.0
M,298.8,309.7,1477,48.5,138,0,0,0,0,0,0,1,6693.0
M,298.8,309.7,1459,47.3,141,0,0,0,0,0,0,1,6669.299999999999
M,299.0,309.8,2240,15.9,144,0,0,0,0,0,0,1,2289.6
L,298.9,309.7,1449,48.8,147,0,0,0,0,0,0,0,7173.599999999999
M,298.8,309.7,1589,35.3,149,0,0,0,0,0,0,1,5259.7
L,298.8,309.7,1740,28.5,152,0,0,0,0,0,0,0,4332.0
M,298.8,309.7,1499,40.3,154,0,0,0,0,0,0,1,6206.2
M,298.8,309.7,1480,38.1,157,0,0,0,0,0,0,1,5981.7
L,298.8,309.7,1751,29.6,160,0,0,0,0,0,0,0,4736.0
L,298.7,309.7,1510,40.6,162,0,0,0,0,0,0,0,6577.2
H,298.8,309.8,1437,48.2,164,0,0,0,0,0,0,2,7904.8
L,298.8,309.7,1609,40.4,169,0,0,0,0,0,0,0,6827.599999999999
H,298.8,309.8,1490,35.9,171,0,0,0,0,0,0,2,6138.9
L,298.7,309.7,1601,35.7,176,0,0,0,0,0,0,0,6283.200000000001
L,298.7,309.6,1665,31.1,178,0,0,0,0,0,0,0,5535.8
M,298.7,309.6,1452,42.7,180,0,0,0,0,0,0,1,7686.000000000001
M,298.7,309.5,1487,33.6,183,0,0,0,0,0,0,1,6148.8
M,298.7,309.6,1382,48.1,186,0,0,0,0,0,0,1,8946.6
M,298.7,309.6,1686,26.2,189,0,0,0,0,0,0,1,4951.8
L,298.6,309.6,1491,36.9,192,0,0,0,0,0,0,0,7084.799999999999
L,298.7,309.6,1442,55.6,194,0,0,0,0,0,0,0,10786.4
L,298.6,309.6,1390,50.3,196,0,0,0,0,0,0,0,9858.8
L,298.7,309.6,1502,46.7,198,0,0,0,0,0,0,0,9246.6
M,298.6,309.6,1344,59.4,200,0,0,0,0,0,0,1,11880.0
L,298.5,309.5,1385,46.3,203,1,1,0,0,0,0,0,9398.9
L,298.7,309.7,1547,37.4,0,0,0,0,0,0,0,0,0.0
M,298.6,309.6,1525,42.4,2,0,0,0,0,0,0,1,84.8
L,298.6,309.6,1540,35.8,5,0,0,0,0,0,0,0,179.0
L,298.6,309.5,1450,44.3,7,0,0,0,0,0,0,0,310.09999999999997
L,298.6,309.6,1353,62.5,9,0,0,0,0,0,0,0,562.5
L,298.8,309.7,1582,45.0,11,0,0,0,0,0,0,0,495.0
L,298.9,309.8,1396,49.0,13,0,0,0,0,0,0,0,637.0
M,298.8,309.8,1551,36.6,15,0,0,0,0,0,0,1,549.0
M,298.9,309.8,1836,22.8,18,0,0,0,0,0,0,1,410.40000000000003
L,298.9,309.8,1390,49.9,21,0,0,0,0,0,0,0,1047.8999999999999
L,298.9,309.8,1534,42.1,23,0,0,0,0,0,0,0,968.3000000000001
L,298.8,309.7,1953,20.6,25,0,0,0,0,0,0,0,515.0
L,298.8,309.8,1634,33.6,27,0,0,0,0,0,0,0,907.2
L,298.7,309.7,1881,21.7,29,0,0,0,0,0,0,0,629.3
M,298.8,309.7,1448,44.8,31,0,0,0,0,0,0,1,1388.8
M,298.7,309.7,1362,50.5,34,0,0,0,0,0,0,1,1717.0
L,298.8,309.7,1225,63.4,37,0,0,0,0,0,0,0,2345.7999999999997
M,298.8,309.6,1384,48.2,39,0,0,0,0,0,0,1,1879.8000000000002
L,298.8,309.8,1334,49.3,42,0,0,0,0,0,0,0,2070.6
L,298.8,309.7,1336,50.3,44,0,0,0,0,0,0,0,2213.2
M,298.8,309.9,1331,61.6,46,0,0,0,0,0,0,1,2833.6
L,298.8,309.9,1629,31.9,49,0,0,0,0,0,0,0,1563.1
L,298.9,310.0,1776,25.7,51,0,0,0,0,0,0,0,1310.7
H,298.8,310.0,1530,38.3,53,0,0,0,0,0,0,2,2029.8999999999999
L,298.9,310.0,1719,27.3,58,0,0,0,0,0,0,0,1583.4
M,298.8,309.9,1495,35.2,60,0,0,0,0,0,0,1,2112.0
L,298.8,309.7,1450,43.1,63,0,0,0,0,0,0,0,2715.3
H,298.8,309.8,1563,38.8,65,0,0,0,0,0,0,2,2522.0
M,298.9,309.9,1501,37.1,70,0,0,0,0,0,0,1,2597.0
L,298.8,309.9,1351,47.2,73,0,0,0,0,0,0,0,3445.6000000000004
L,298.9,309.9,1365,46.5,75,0,0,0,0,0,0,0,3487.5
L,298.8,309.9,1525,39.7,77,0,0,0,0,0,0,0,3056.9
M,298.8,309.8,1288,61.9,79,0,0,0,0,0,0,1,4890.099999999999
L,298.6,309.6,1423,42.7,82,0,0,0,0,0,0,0,3501.4
M,298.5,309.6,1502,39.4,84,0,0,0,0,0,0,1,3309.6
L,298.5,309.5,1428,43.5,87,0,0,0,0,0,0,0,3784.5
M,298.6,309.5,1566,38.1,89,0,0,0,0,0,0,1,3390.9
M,298.5,309.5,1483,44.8,92,0,0,0,0,0,0,1,4121.599999999999
H,298.6,309.6,1593,33.3,95,0,0,0,0,0,0,2,3163.4999999999995
L,298.5,309.6,1724,26.4,100,0,0,0,0,0,0,0,2640.0
L,298.5,309.7,2617,12.1,102,1,0,0,1,0,0,0,1234.2
L,298.6,309.7,1294,59.4,104,0,0,0,0,0,0,0,6177.599999999999
L,298.6,309.6,1533,40.7,106,0,0,0,0,0,0,0,4314.200000000001
H,298.5,309.4,1671,31.8,108,0,0,0,0,0,0,2,3434.4
L,298.5,309.5,1370,52.4,113,0,0,0,0,0,0,0,5921.2
L,298.5,309.6,1462,45.1,115,0,0,0,0,0,0,0,5186.5
L,298.4,309.5,1545,36.6,117,0,0,0,0,0,0,0,4282.2
M,298.4,309.5,1484,41.7,119,0,0,0,0,0,0,1,4962.3
M,298.4,309.5,1344,45.3,122,0,0,0,0,0,0,1,5526.599999999999
L,298.4,309.5,1357,50.1,125,0,0,0,0,0,0,0,6262.5
M,298.5,309.6,1572,33.0,127,0,0,0,0,0,0,1,4191.0
L,298.5,309.6,1861,26.9,130,0,0,0,0,0,0,0,3497.0
L,298.5,309.5,1548,44.5,132,0,0,0,0,0,0,0,5874.0
L,298.6,309.8,1496,37.7,134,0,0,0,0,0,0,0,5051.8
M,298.6,309.7,1314,49.7,136,0,0,0,0,0,0,1,6759.200000000001
M,298.6,309.7,1422,49.7,139,0,0,0,0,0,0,1,6908.3
L,298.6,309.8,1842,20.1,142,0,0,0,0,0,0,0,2854.2000000000003
M,298.7,309.9,1434,53.0,144,0,0,0,0,0,0,1,7632.0
M,298.8,310.1,1585,31.3,147,0,0,0,0,0,0,1,4601.1
H,298.8,310.1,1704,30.7,150,0,0,0,0,0,0,2,4605.0
L,298.9,310.2,1971,23.2,155,0,0,0,0,0,0,0,3596.0
L,299.0,310.3,1431,39.9,157,0,0,0,0,0,0,0,6264.3
L,298.9,310.4,1546,37.7,159,0,0,0,0,0,0,0,5994.3
L,298.9,310.3,1496,36.3,161,0,0,0,0,0,0,0,5844.299999999999
H,298.9,310.3,1243,63.0,163,0,0,0,0,0,0,2,10269.0
L,299.0,310.4,1452,46.2,168,0,0,0,0,0,0,0,7761.6
L,299.1,310.6,1380,44.7,170,0,0,0,0,0,0,0,7599.000000000001
L,299.2,310.6,1567,38.4,172,0,0,0,0,0,0,0,6604.8
L,299.1,310.5,1628,35.9,174,0,0,0,0,0,0,0,6246.599999999999
L,299.1,310.4,1505,46.1,176,0,0,0,0,0,0,0,8113.6
M,299.0,310.3,1827,28.0,178,0,0,0,0,0,0,1,4984.0
L,299.0,310.3,1577,40.0,181,0,0,0,0,0,0,0,7240.0
L,298.9,310.2,1304,57.2,183,0,0,0,0,0,0,0,10467.6
H,298.9,310.1,1324,54.6,185,0,0,0,0,0,0,2,10101.0
L,298.8,310.0,1537,39.9,190,0,0,0,0,0,0,0,7581.0
M,298.8,310.1,1501,48.7,192,0,0,0,0,0,0,1,9350.400000000001
M,298.7,309.9,1654,29.1,195,0,0,0,0,0,0,1,5674.5
M,298.7,310.0,1519,38.1,198,0,0,0,0,0,0,1,7543.8
L,298.7,309.9,1371,51.3,201,0,0,0,0,0,0,0,10311.3
L,298.7,309.8,1181,65.9,203,1,0,0,0,1,0,0,13377.7
L,298.6,309.8,1469,42.8,205,0,0,0,0,0,0,0,8774.0
L,298.6,309.8,1637,34.6,207,0,0,0,0,0,0,0,7162.200000000001
L,298.6,309.8,1370,56.0,0,0,0,0,0,0,0,0,0.0
L,298.6,309.9,1630,30.6,2,0,0,0,0,0,0,0,61.2
L,298.6,310.0,1517,39.0,4,0,0,0,0,0,0,0,156.0
M,298.6,309.9,1668,32.3,6,0,0,0,0,0,0,1,193.79999999999998
M,298.6,309.9,1818,24.9,9,0,0,0,0,0,0,1,224.1
M,298.6,310.0,1541,36.9,12,0,0,0,0,0,0,1,442.79999999999995
L,298.5,309.9,1482,42.1,15,0,0,0,0,0,0,0,631.5
L,298.6,310.1,1439,49.9,17,0,0,0,0,0,0,0,848.3
L,298.5,310.0,1492,41.2,19,0,0,0,0,0,0,0,782.8000000000001
L,298.4,309.9,1725,27.8,21,0,0,0,0,0,0,0,583.8000000000001
L,298.4,310.0,1559,44.2,23,0,0,0,0,0,0,0,1016.6
L,298.5,310.0,1435,42.5,25,0,0,0,0,0,0,0,1062.5
M,298.6,310.0,1512,37.5,27,0,0,0,0,0,0,1,1012.5
L,298.6,309.9,1564,37.1,30,0,0,0,0,0,0,0,1113.0
L,298.6,310.0,1522,40.3,32,0,0,0,0,0,0,0,1289.6
L,298.6,309.9,1356,59.5,34,0,0,0,0,0,0,0,2023.0
L,298.6,309.9,1556,38.6,36,0,0,0,0,0,0,0,1389.6000000000001
L,298.6,309.9,1393,45.5,38,0,0,0,0,0,0,0,1729.0
L,298.7,309.9,1753,26.8,40,0,0,0,0,0,0,0,1072.0
L,298.7,309.9,1651,29.5,42,0,0,0,0,0,0,0,1239.0
L,298.7,309.9,1372,54.7,44,0,0,0,0,0,0,0,2406.8
L,298.7,309.9,1446,43.3,46,0,0,0,0,0,0,0,1991.8
M,298.7,309.8,1501,44.7,48,0,0,0,0,0,0,1,2145.6000000000004
M,298.7,309.9,1411,45.1,51,0,0,0,0,0,0,1,2300.1
H,298.6,309.7,1672,27.5,54,0,0,0,0,0,0,2,1485.0
M,298.7,309.8,1475,40.5,59,0,0,0,0,0,0,1,2389.5
L,298.7,309.8,1469,38.4,62,0,0,0,0,0,0,0,2380.7999999999997
L,298.6,309.8,1704,28.3,64,0,0,0,0,0,0,0,1811.2
H,298.6,309.7,1463,39.1,66,0,0,0,0,0,0,2,2580.6
M,298.6,309.7,1280,64.1,71,0,0,0,0,0,0,1,4551.099999999999
L,298.7,309.9,1464,38.0,74,0,0,0,0,0,0,0,2812.0
L,298.6,309.8,1332,46.4,76,0,0,0,0,0,0,0,3526.4
L,298.5,309.7,1634,37.8,78,0,0,0,0,0,0,0,2948.3999999999996
M,298.6,309.8,1430,43.1,80,0,0,0,0,0,0,1,3448.0
M,298.5,309.7,1523,44.6,83,0,0,0,0,0,0,1,3701.8
M,298.5,309.7,1557,37.7,86,0,0,0,0,0,0,1,3242.2000000000003
L,298.5,309.6,1585,32.2,89,0,0,0,0,0,0,0,2865.8
H,298.5,309.6,1579,33.5,91,0,0,0,0,0,0,2,3048.5
M,298.5,309.7,1354,60.8,96,0,0,0,0,0,0,1,5836.799999999999
L,298.6,309.7,1627,33.4,99,0,0,0,0,0,0,0,3306.6
L,298.4,309.6,1477,35.6,101,0,0,0,0,0,0,0,3595.6000000000004
M,298.3,309.4,1595,29.0,103,0,0,0,0,0,0,1,2987.0
L,298.4,309.5,1520,38.1,106,0,0,0,0,0,0,0,4038.6000000000004
L,298.3,309.4,1618,31.5,108,0,0,0,0,0,0,0,3402.0
L,298.4,309.5,1397,50.3,110,0,0,0,0,0,0,0,5533.0
L,298.4,309.5,1450,47.9,112,0,0,0,0,0,0,0,5364.8
M,298.5,309.5,1501,40.2,114,0,0,0,0,0,0,1,4582.8
L,298.4,309.4,1392,50.1,117,0,0,0,0,0,0,0,5861.7
L,298.4,309.4,1385,43.2,119,0,0,0,0,0,0,0,5140.8
L,298.4,309.4,1461,46.3,121,0,0,0,0,0,0,0,5602.299999999999
M,298.5,309.6,1364,58.7,123,0,0,0,0,0,0,1,7220.1
L,298.5,309.5,1579,38.6,126,0,0,0,0,0,0,0,4863.6
M,298.4,309.5,1514,38.8,128,0,0,0,0,0,0,1,4966.4
M,298.3,309.5,1560,36.9,131,0,0,0,0,0,0,1,4833.9
L,298.3,309.5,1542,36.7,134,0,0,0,0,0,0,0,4917.8
L,298.3,309.4,1668,27.1,136,0,0,0,0,0,0,0,3685.6000000000004
M,298.3,309.4,1816,22.6,138,0,0,0,0,0,0,1,3118.8
M,298.3,309.4,1509,34.2,141,0,0,0,0,0,0,1,4822.200000000001
L,298.4,309.6,1479,37.8,144,0,0,0,0,0,0,0,5443.2
L,298.4,309.6,1655,30.2,146,0,0,0,0,0,0,0,4409.2
L,298.3,309.5,1711,30.3,148,0,0,0,0,0,0,0,4484.400000000001
L,298.4,309.7,1581,34.6,150,0,0,0,0,0,0,0,5190.0
H,298.6,309.8,1279,55.9,152,0,0,0,0,0,0,2,8496.8
L,298.5,309.8,1468,40.9,157,0,0,0,0,0,0,0,6421.3
L,298.4,309.7,1419,41.3,159,0,0,0,0,0,0,0,6566.7
L,298.4,309.7,1530,38.6,161,0,0,0,0,0,0,0,6214.6
L,298.4,309.6,1710,27.3,163,0,0,0,0,0,0,0,4449.900000000001
L,298.4,309.7,1518,39.8,165,0,0,0,0,0,0,0,6566.999999999999
M,298.4,309.7,1679,33.3,167,0,0,0,0,0,0,1,5561.099999999999
M,298.4,309.7,1870,22.5,170,0,0,0,0,0,0,1,3825.0
L,298.3,309.7,1484,44.3,173,0,0,0,0,0,0,0,7663.9
L,298.4,309.7,1457,44.2,175,0,0,0,0,0,0,0,7735.000000000001
H,298.3,309.6,1546,36.2,177,0,0,0,0,0,0,2,6407.400000000001
M,298.2,309.5,1478,36.5,182,0,0,0,0,0,0,1,6643.0
L,298.2,309.4,1447,47.1,185,0,0,0,0,0,0,0,8713.5
L,298.2,309.4,1443,45.4,187,0,0,0,0,0,0,0,8489.8
L,298.3,309.6,1527,30.9,189,0,0,0,0,0,0,0,5840.099999999999
M,298.3,309.6,1469,54.8,191,0,0,0,0,0,0,1,10466.8
M,298.3,309.6,1681,27.1,194,0,0,0,0,0,0,1,5257.400000000001
L,298.3,309.6,1420,44.1,197,0,0,0,0,0,0,0,8687.7
M,298.3,309.5,1543,49.9,199,0,0,0,0,0,0,1,9930.1
L,298.4,309.5,1376,50.4,202,0,0,0,0,0,0,0,10180.8
H,298.3,309.4,1631,29.8,0,0,0,0,0,0,0,2,0.0
H,298.3,309.3,1529,41.7,5,0,0,0,0,0,0,2,208.5
L,298.3,309.4,1468,46.2,10,0,0,0,0,0,0,0,462.0
L,298.3,309.4,1378,52.3,12,0,0,0,0,0,0,0,627.5999999999999
L,298.3,309.3,1401,51.9,14,0,0,0,0,0,0,0,726.6
L,298.4,309.3,1531,37.4,16,0,0,0,0,0,0,0,598.4
L,298.4,309.3,1512,35.8,18,0,0,0,0,0,0,0,644.4
M,298.5,309.4,1522,47.4,20,0,0,0,0,0,0,1,948.0
M,298.5,309.3,1615,31.8,23,0,0,0,0,0,0,1,731.4
L,298.6,309.3,1449,46.5,26,0,0,0,0,0,0,0,1209.0
L,298.6,309.4,1315,55.5,28,0,0,0,0,0,0,0,1554.0
M,298.6,309.4,1465,41.1,30,0,0,0,0,0,0,1,1233.0
M,298.6,309.5,1404,43.3,33,0,0,0,0,0,0,1,1428.8999999999999
L,298.6,309.5,1547,44.8,36,0,0,0,0,0,0,0,1612.8
M,298.6,309.5,1426,45.4,38,0,0,0,0,0,0,1,1725.2
L,298.6,309.5,1730,30.2,41,0,0,0,0,0,0,0,1238.2
L,298.5,309.4,1548,37.7,43,0,0,0,0,0,0,0,1621.1000000000001
L,298.5,309.4,1517,40.2,45,0,0,0,0,0,0,0,1809.0000000000002
L,298.6,309.5,1687,29.3,47,0,0,0,0,0,0,0,1377.1000000000001
L,298.5,309.5,1738,25.2,49,0,0,0,0,0,0,0,1234.8
H,298.4,309.4,1512,35.3,51,0,0,0,0,0,0,2,1800.3
M,298.5,309.4,1365,48.7,56,0,0,0,0,0,0,1,2727.2000000000003
H,298.5,309.4,2011,21.0,59,0,0,0,0,0,0,2,1239.0
