Type,Rotational speed (rpm),Tool wear (min),Strain (minNm),Power (W),Temperature Difference (K)
0.8423018921844918,1318.8497737951952,203.36920756873798,12595.115053654936,8552.717419358636,11.699626404849505
-0.3277214346443207,1417.5881000850204,77.56342117958285,4275.54958582739,7988.24094831429,9.97227856535569
0.0,1401.0905445914796,232.25619171984508,10399.369688619607,6564.877780455614,7.7512383439690025
1.252079781294571,1389.53162296407,193.7146437179923,7524.552841877471,5650.883100435958,9.852079781294593
1.1089071812482112,1866.5643712750073,227.72267953120527,5280.791541280991,4526.964071255274,9.43663922812765
-0.16233530728332346,1415.2726943019666,84.34425240138374,4505.899384015787,7839.94707512325,10.137664692716688
1.0,2183.4468568535744,256.8213747401353,4697.549321725703,4160.4729165153385,12.797409894975283
-0.5491088757579018,1655.0849479303267,224.68752426061062,7719.853245090021,5949.326454205847,11.73348508878847
0.026868260119935927,1287.0478621446775,200.10747304047973,11899.713252230282,8007.130787366246,13.248950305772189
1.0,1973.2272768980788,196.4612973271711,3937.0123463223563,4135.952212751891,8.426507737484847
-0.7700579782668,1361.619926901655,218.074855054333,8360.032471636378,5479.064261264606,10.8850289891334
0.0,1463.9462708141061,205.0179097286313,8551.135811426979,6391.66743250324,12.386269208049239
0.0,1953.371772470745,208.07566396772012,4565.201885417629,4488.965335220478,11.099999999999966
2.9602553739508943,1646.6518748887165,-22.006384348772354,-815.6661013007847,5251.057170060132,8.659936156512254
1.709188114161849,1341.535248013006,185.94380205924858,7453.74676111633,5626.3410370324,10.309188114161872
0.0,1266.20392929707,173.9898035351465,10133.491320317067,7705.663684373474,9.201019646485282
1.5479523331992173,1864.8081906672032,238.69880832998044,5344.453088313887,4333.4113562325565,8.77807150020114
1.2918790033820369,1728.0964982096864,218.29187900338204,6629.739347329423,5496.324406285422,8.278933096279719
-0.444430025462743,1620.44533842131,216.55556997453726,6614.633458778474,5183.583933427613,10.188873028009017
1.6414561901127933,1801.1792018400772,122.58261617485012,3102.008115447734,4332.742048664574,8.90756314296612
0.0,1474.5110642756556,131.80442571026222,6291.764889333215,7327.864657248904,11.047555321378274
1.722627412267423,1864.1094903509304,243.06568530668557,5369.780974778776,4256.405982980577,8.516058881598832
1.0,1913.2146523897572,179.22994969606896,3719.8973661704695,4128.9521426920655,7.178720495232641
2.949610060366825,1646.1568678070573,-21.740251509170633,-805.9075423382689,5252.915443632437,8.662597484908272
3.1403561135439846,1655.0265592797953,-26.50890283859962,-980.7644492857709,5219.618317451854,8.61491097161398
-0.4573702548703301,1648.3880286055341,223.40318356818463,7713.495758662513,5955.6093314338395,11.577529433279594
-0.36955078965244637,1559.8028329135068,221.28236342409159,7775.743417317164,5737.94815138283,8.230449210347576
1.0,1720.2870073588604,244.44216257602974,7228.515112816324,5317.901555126284,9.131701595134098
1.0,1923.106516504009,182.07018790709168,3755.6843676293556,4130.1059622823495,7.384392917410146
1.687940974548478,1809.4534934696292,124.58146190558455,3136.1047048313085,4292.102105411741,8.893617707635414
0.0,1459.7213026268503,206.42623245771657,8569.678727359935,6344.960766278432,11.306555115750578
-0.6376815758231643,1765.6956709120425,230.7391341824085,5954.478182169422,4766.410620347378,11.56376815758233
1.5595657311359923,1501.1517016270725,195.1660797640961,7573.7220948322765,6093.742661259323,8.148738257068754
-0.27052485410882987,1416.7873479575237,79.90848098153798,4355.212983197222,7936.9554953187235,10.029475145891181
0.0,1571.1754897117644,170.47019588470576,7208.143642467527,6930.296598177153,11.530877448558792
2.3328934487985045,1617.4795453691304,-6.322336219962617,-240.56342451358924,5360.571096218759,8.81677663780035
-0.9258669112861491,1590.5962515002589,216.07413308871386,6610.44495787181,5096.868494630536,10.718453602414774
3.1530896826979338,1325.2900337258068,9.693820634604133,510.0983412492686,7419.996638542537,9.484691031730236
0.0,1956.3859259509054,208.41240649762616,5100.65146505546,5016.970171512334,11.772992519810044
0.0,1458.4057841581173,206.8647386139609,8575.452391750485,6330.417820791405,10.970367062629924
0.0,1456.6946596486048,207.43511345046508,8582.96232709779,6311.501483959339,10.533079687976722
0.0,1572.175550738035,214.0,8348.57573920451,6422.7965949381605,8.72316821633766
1.4268769480645642,1510.8379827912868,197.0237227270961,7582.9174274991265,6084.6552417461035,8.374309188290187
0.0,1509.9578972439897,164.42934948216646,5201.812496191017,5010.982508064239,8.254347958573344
2.051183144625313,1555.8073582351667,206.4094651570025,7365.13662229474,5814.455769480878,10.96653808801294
1.329585474287772,1677.1686536570503,213.03373073141006,6326.2916546403885,5213.250049145062,11.367041452571193
-0.416385506930666,1511.7060290297068,176.9248202990107,6743.7685272203935,6000.113361586889,10.441301159009848
0.0,1275.9049549654508,173.50475225172747,10166.377797332878,7817.589258518405,9.249524774827197
-0.602113080012168,1610.6689890392456,216.39788691998783,6613.261616203894,5155.182380350244,10.362324388013388
0.0,1572.6721815959363,214.0,8348.822899677978,6425.009193052146,8.69660424021736
0.0,1482.4378777013542,214.0,8303.915594949047,6022.995811407653,13.523090262485729
-0.03107392924218455,1505.3756188071645,208.78248249530472,6485.6808947870695,4897.9312707210765,9.337852141515667
1.0,1745.370843153204,249.75653456635678,7275.090268939551,5308.133520764912,8.791581787753163
-0.503478925757011,1651.7539615802618,224.04870496059814,7716.69108955496,5952.451499808248,11.655914173786954
1.2920809262633637,1678.8563583181485,213.37127166362973,6319.203295063776,5204.731373037719,11.370791907373635
0.0,1271.774686450986,173.71126567745068,10152.376187068841,7769.936289579157,9.228873432254868
2.943239626837199,1404.5149932472793,35.8121820523954,1922.5760508840906,7628.826623663324,12.49040160817907
0.0,1570.9801055259438,214.0,8347.980796703609,6417.470627412053,8.787110634658815
3.5750137326032227,1667.000549304129,233.66257552931773,7963.344862320444,5949.995376223847,8.08248764065709
0.0,1584.456143176895,232.80159307666727,8847.122780218793,6330.826702341865,10.5399468974445
1.0,2118.7137800507835,238.23464971755172,4463.35658644115,4152.922237362076,11.451474634719254
-0.3707104484829189,1406.4828417939316,206.44393432727563,9598.460851330941,6847.653531105957,9.162928955151699
0.0,1899.8369037055606,202.84107425670547,5113.465529209578,5016.211714399987,11.327285940536399
-0.7795112285399908,1369.9084676342618,203.54342140022007,6646.594914136098,4723.387538561296,7.840977542920097
-1.9052721924581797,1412.6210887698328,204.14209171131273,9572.219845508964,6933.603353840573,9.009472780754182
-0.8978041991754598,1777.4011889628957,233.08023779257914,5905.315006355838,4707.327109326574,11.589780419917567
-0.22689865261649023,1633.9322835377775,216.77310134738352,6616.525981722237,5222.765244631534,9.949588517878134
3.2463206398926294,1599.8272665622549,157.2757555207516,5160.481254912183,5471.530066639394,9.175367936010755
3.484736880613208,1385.291840738231,32.83394715662735,1927.0975529531204,7971.217025289576,13.058973724643886
1.769143093485006,1457.4548751048605,231.76800330879007,9313.047787759813,6128.558052534675,8.215542431727046
0.0,1873.5055867548738,200.2468558379186,5119.432231572787,5015.858548707181,11.119748467033453
1.344586010888217,1362.473882845849,127.8649678693414,5967.668779034973,6658.271523681829,11.33445860108884
1.9581692981401941,1769.406496484692,218.9581692981402,6635.536072893819,5616.335267475191,7.546013772045731
-0.2882313099073476,1636.0408856232364,221.03523833870287,7701.7744297765785,5967.1931029729485,11.289993226842515
2.0,1392.5284634687532,210.0,9889.406045749825,6867.445687317083,9.69810243541642
2.0,1393.7148129881039,210.0,9822.970472666188,6826.966033666485,9.619012467459712
1.0780667591134558,1404.9330736926227,222.0929346275884,9265.29441305474,6137.466718843165,9.459479833595806
2.4771682124598966,1421.0605284576736,38.37557483147057,1918.6843545740403,7334.128215421407,12.001026623082897
-0.6397091522368886,1661.6987681132928,225.95592813131645,7726.131844250015,5943.121538452456,11.88750555880275
-0.7658190821763069,1408.0632763287051,205.85127137673555,9591.704493694784,6869.783313214881,9.123418091782362
1.0,2149.523193633787,247.08091698395864,4574.819553997878,4156.515948774468,12.092066402286642
0.0,1440.7891221778627,212.73695927404577,8652.769963774936,6135.667111522403,6.468331223231616
0.0,1544.092352532429,228.81832426306866,8900.179920815926,6303.12113133671,10.672722524564438
-0.13096542310323556,2307.0154913533897,219.96448134654852,3467.7150666102416,3815.211464993403,11.501220473137424
0.0,2034.2202836081792,216.08081611903242,5083.014122926225,5018.014115683358,12.386465289522533
1.7607568854226703,1456.817523292123,231.65059639591738,9312.468300782706,6128.666159158365,8.23063760623925
1.0,1911.0756458199562,178.61577949285874,3712.158821610021,4128.702641925023,7.134246101207074
1.0,1449.8479911921972,187.1457608458045,6726.369448052632,5423.214698786993,12.798671305868567
-0.7330805326079829,1668.5148788803826,227.26312745651177,7732.602480909732,5936.726838883135,12.046236905433616
2.349102321368139,1652.7389578530335,231.84012553504954,7853.044685462582,5860.972381272936,8.777814187521122
-0.7899811952038207,1368.3833472537199,18.03080860623571,1318.5487933179975,6458.458636611795,9.636994358561132
-0.49775799804549803,1420.3990763479014,30.596406084043586,1532.8945084336272,6202.978606020126,9.549327399413633
-0.2936809961658312,1551.8365045974124,219.99257693481914,7763.991186306087,5733.874715944705,8.306319003834192
0.0,1969.0226454227015,209.61006327673545,4459.788652888275,4388.860499125356,11.099999999999966
-1.273688751287432,1410.0947550051496,205.08946687306886,9583.019922352983,6898.2287688661545,9.072631124871252
-0.7351605353806477,1389.9039932683352,183.6803444739612,7202.936100344465,5673.159161520804,8.932419732309688
-0.9160806516726115,1360.594934429037,178.43366110149427,7209.811064763559,5708.19962257315,8.841959674163705
-0.6387937567458966,1373.1055462847341,218.40301560813526,8348.77656464096,5506.7699251653175,10.819396878372949
0.0,1603.607280238701,214.0,8364.218506909492,6562.831762519881,7.041936173278773
1.0,2133.647391605828,242.5225183818714,4517.383731611579,4154.664142969237,11.761975469032054
1.5387550207841731,1743.4028112886188,218.53875502078418,6631.8871686808225,5540.791215555523,8.007369477137363
3.459146798769238,1728.2219823163082,244.0506147864616,7884.347939725293,5837.851532048291,8.389298620430711
1.6136440452551062,1497.2039846963773,194.40898336642852,7569.974467663822,6097.446307608264,8.056805123066258
0.0,1438.4988622367634,213.5003792544122,8662.821660183094,6110.348481441438,5.883042571617362
-1.4749827489133092,1452.562025595116,18.949965497826618,1111.7477573587303,9008.439018436407,9.947498274891334
0.0,1479.1969538063167,161.39871466072086,5208.782956280342,5010.569930526973,8.0118971728577
0.0,1293.2252581704238,172.63873709147882,10225.093625197736,8017.422239777227,9.336126290852082
-0.9276193085805219,1682.7162095263782,229.9866703201273,7746.084018084629,5923.403516233481,12.37695282458694
3.739422352293791,1278.2437923908133,256.4365341137627,12531.998888164504,6589.756236325387,9.408797823302772
2.0390366916765164,1603.815206162958,1.0240827080870911,28.81506474013745,5411.867494534378,8.890240827080849
0.0,1432.7068893051312,137.08303863370023,7070.001414558239,7724.4684875689545,9.45205828386451
-0.1975015016436904,1635.7549068980911,216.8024984983563,6616.7817369357,5228.060200047405,9.917251651808053
1.2679841453679193,1726.615017012811,218.26798414536793,6629.5314620647005,5492.020512756067,8.305217440095248
2.773131336491961,1609.764241933669,160.58808064455627,5161.2856767279645,5404.708833271924,9.22268686635082
1.4718792604755992,1366.452677650062,189.97805257191482,7490.505902552331,5639.082106303357,10.071879260475622
1.349110205617079,1749.14161659984,110.0117388415344,2887.5723358201276,4588.329427724873,8.995266938314838
0.0,1490.0767498358568,162.47061574737506,5206.317583781038,5010.715854512071,8.097649259790034
1.3033182110446355,1519.8577705937416,198.7535450453751,7591.480047974607,6076.193109139015,8.584359041224072
-0.5432451553917433,2420.3924177327294,226.14867733087615,3266.6050131999073,3697.3209976793187,12.449463857400973
1.3068263849131143,1865.7726944603476,232.67065962282786,5309.489825812401,4439.71154368665,9.139760422630294
-0.9636893420416572,1438.5014569061457,17.927378684083315,1045.2796144654155,8832.953407950294,9.89636893420417
1.0371506284545875,1401.8234477625488,221.52010879836422,9262.467108426212,6137.994168759397,9.533128868781766
2.2976733520958996,1337.2093983113691,194.60469915568453,13498.456114708955,9620.01252694766,9.440465329580823
2.1533976629291565,1569.4018891695778,207.22718130343324,7345.838521238974,5829.045157002833,11.09941696180794
3.9544846973391143,1761.9049594190597,249.49933167073027,7898.316468464964,5827.53425819013,8.215930355931242
2.7061654216559967,1632.24661686624,228.88390981910797,8051.141984141661,6012.739033818286,8.8644511205096
3.4504164828912174,1317.1135467204915,9.099167034217565,471.4458572241418,7317.948432278655,9.454958351710909
1.387734585180643,1674.551943666871,212.5103887333742,6337.281836599142,5226.457872401695,11.361226541481905
-0.03689502019023694,2281.1461305523153,218.55342530285355,3513.602609151202,3842.1106863019027,11.284858546437532
1.3824015051326797,1865.4703939794692,234.560037628317,5320.448218244239,4406.3943105008075,9.026397742300947
-0.18541369987215506,1745.343616494247,226.6687232988494,6039.956810724163,4869.13745620939,11.51854136998722
3.618933152389855,1677.2803915861282,-38.47332880974638,-1419.4760207957804,5136.076667262212,8.495266711902513
-0.2304666731969096,1537.7346657524326,182.31646647728962,6728.467407204105,5927.083736934404,10.199606675155962
1.0,1954.2211466138162,191.00409160198683,3868.2515541850344,4133.735275155077,8.031330771178403
0.0,1427.4087760371956,232.7347050188581,10499.426819443228,6742.236390627586,7.8469410037716
2.419632497767836,1604.811122203122,209.3570599821427,7295.573384421431,5867.045660666695,11.445522247098225
-0.9144958234774455,1425.8029415286842,53.505671237424735,3458.290217060614,8514.373630648866,9.385504176522566
-0.9267430491887662,1343.2595080968333,202.51279865567864,6678.2497555755845,4689.051473946629,7.546513901622554
0.0,1525.7601427114148,234.52291168566208,10873.340833471942,7405.026431737775,8.204582337132377
